1698,64,2,16
1699,6,90,0
1700,19,2,14
1701,34,75,2
1702,92,32,7
1703,94,69,11
1704,43,47,8
1705,27,95,0
1706,64,93,10
1707,66,94,10
1708,84,58,11
1709,21,66,6
1710,70,42,7
1711,92,54,11
1712,29,45,6
1713,47,72,2
1714,80,96,1
1715,97,46,7
1716,40,6,16
1717,0,43,6
1718,81,14,3
1719,75,17,3
1720,2,92,0
1721,11,68,6
1722,75,37,7
1723,98,32,7
1724,37,66,2
1725,86,92,1
1726,4,60,6
1727,59,15,16
1728,95,85,1
1729,81,63,11
1730,68,64,11
1731,78,25,3
1732,4,15,14
1733,26,86,0
1734,40,23,16
1735,8,50,6
1736,59,20,16
1737,97,79,1
1738,18,17,14
1739,57,30,8
1740,21,51,6
1741,71,28,7
1742,22,99,0
1743,52,56,2
1744,49,76,2
1745,4,48,6
1746,87,33,7
1747,14,57,6
1748,59,10,16
1749,76,0,3
1750,16,70,6
1751,72,55,11
1752,42,86,10
1753,14,86,0
1754,29,83,0
1755,87,87,1
1756,31,59,6
1757,85,99,1
1758,19,71,0
1759,69,3,3
1760,53,96,10
1761,41,98,10
1762,48,37,8
1763,26,21,14
1764,28,94,0
1765,63,27,8
1766,47,98,10
1767,31,90,0
1768,90,30,7
1769,23,17,14
1770,29,7,14
1771,83,39,7
1772,74,33,7
1773,46,89,10
1774,31,71,2
1775,55,36,8
1776,79,46,7
1777,84,76,1
1778,74,84,1
1779,85,87,1
1780,45,49,8
1781,0,86,0
1782,8,13,14
1783,12,27,14
1784,50,42,8
1785,85,71,11
1786,49,54,2
1787,68,60,11
1788,96,59,11
1789,73,98,1
1790,85,48,7
1791,19,67,6
1792,4,33,14
1793,29,90,0
1794,94,66,11
1795,31,11,14
1796,69,58,11
1797,99,57,11
1798,45,23,16
1799,55,75,2
1800,20,76,0
1801,75,85,1
1802,68,92,10
1803,67,24,3
1804,44,86,10
1805,90,13,3
1806,25,38,6
1807,43,3,16
1808,12,11,14
1809,96,72,11
1810,63,96,10
1811,27,65,6
1812,3,19,14
1813,43,71,2
1814,0,49,6
1815,29,38,8
1816,97,65,11
1817,16,43,6
1818,79,47,7
1819,48,77,2
1820,48,80,10
1821,60,38,8
1822,92,61,11
1823,17,76,0
1824,88,42,7
1825,45,4,16
1826,79,69,11
1827,75,65,11
1828,53,15,16
1829,40,69,2
1830,27,1,14
1831,56,10,16
1832,85,93,1
1833,6,93,0
1834,72,15,3
1835,99,5,3
1836,46,53,2
1837,37,49,8
1838,22,20,14
1839,54,22,16
1840,46,59,2
1841,96,28,7
1842,52,16,16
1843,57,76,10
1844,99,93,1
1845,3,36,14
1846,63,35,8
1847,15,19,14
1848,21,93,0
1849,52,44,8
1850,15,76,0
1851,23,80,0
1852,9,37,6
1853,23,85,0
1854,42,41,8
1855,57,2,16
1856,98,43,7
1857,62,85,10
1858,34,92,0
1859,23,79,0
1860,83,94,1
1861,86,52,11
1862,93,77,1
1863,9,54,6
1864,67,68,11
1865,98,50,7
1866,52,54,2
1867,32,8,16
1868,1,90,0
1869,41,44,8
1870,94,87,1
1871,74,31,7
1872,37,82,10
1873,96,81,1
1874,72,82,1
1875,33,56,2
1876,36,30,8
1877,15,70,6
1878,11,33,14
1879,46,45,8
1880,20,97,0
1881,26,12,14
1882,14,33,14
1883,1,77,0
1884,83,35,7
1885,45,66,2
1886,70,69,11
1887,47,84,10
1888,81,32,7
1889,41,81,10
1890,1,47,6
1891,23,15,14
1892,61,61,2
1893,32,26,14
1894,40,62,2
1895,64,59,2
1896,77,35,7
1897,55,23,16
1898,26,59,6
1899,23,65,6
1900,39,46,8
1901,67,21,3
1902,83,51,11
1903,73,43,7
1904,86,99,1
1905,17,61,6
1906,93,55,11
1907,14,94,0
1908,16,73,0
1909,7,1,14
1910,80,58,11
1911,4,91,0
1912,44,81,10
1913,63,98,10
1914,92,90,1
1915,20,54,6
1916,29,40,6
1917,81,60,11
1918,55,82,10
1919,79,65,11
1920,95,15,3
1921,50,88,10
1922,89,25,7
1923,57,86,10
1924,82,45,7
1925,14,93,0
1926,42,81,10
1927,12,96,0
1928,66,66,11
1929,90,61,11
1930,89,59,11
1931,35,19,16
1932,36,92,10
1933,23,81,0
1934,2,5,14
1935,27,18,14
1936,5,63,6
1937,92,38,7
1938,49,33,8
1939,8,36,14
1940,31,96,0
1941,28,9,14
1942,44,17,16
1943,36,36,8
1944,9,39,6
1945,90,14,3
1946,4,68,6
1947,56,84,10
1948,17,75,0
1949,65,12,16
1950,10,59,6
1951,88,48,7
1952,33,32,8
1953,34,6,16
1954,50,10,16
1955,7,75,0
1956,20,8,14
1957,21,7,14
1958,99,57,11
1959,61,7,16
1960,90,10,3
1961,0,36,14
1962,78,38,7
1963,93,15,3
1964,15,72,0
1965,47,43,8
1966,51,39,8
1967,95,26,7
1968,14,85,0
1969,19,80,0
1970,98,56,11
1971,9,89,0
1972,45,65,2
1973,76,51,11
1974,41,73,2
1975,15,44,6
1976,46,3,16
1977,83,40,7
1978,33,53,6
1979,86,52,11
1980,12,68,6
1981,82,87,1
1982,68,62,11
1983,4,96,0
1984,12,64,6
1985,9,45,6
1986,16,9,14
1987,61,78,10
1988,61,31,8
1989,12,11,14
1990,56,60,2
1991,99,97,1
1992,42,6,16
1993,23,44,6
1994,7,84,0
1995,87,80,1
1996,57,78,10
1997,40,9,16
1998,62,66,2
1999,21,36,14
